chromosome	position	polarity
chromosome_5	505002	1
chromosome_5	505081	1
chromosome_5	505096	1
chromosome_5	505199	1
chromosome_5	505243	1
chromosome_5	505342	0
chromosome_5	505351	0
chromosome_5	505419	0
chromosome_5	505431	0
chromosome_5	505439	1
chromosome_5	505456	0
chromosome_5	505467	0
chromosome_5	505487	0
chromosome_5	505503	1
chromosome_5	505555	1
chromosome_5	505560	1
chromosome_5	505570	0
chromosome_5	505605	1
chromosome_5	505623	1
chromosome_5	505631	0
chromosome_5	505673	1
chromosome_5	505676	0
chromosome_5	505677	0
chromosome_5	505903	1
chromosome_5	505968	1
chromosome_5	506073	0
chromosome_5	506082	0
chromosome_5	506089	1
chromosome_5	506097	1
chromosome_5	506103	1
chromosome_5	506114	0
chromosome_5	506120	1
chromosome_5	506130	1
chromosome_5	506173	0
chromosome_5	506182	1
chromosome_5	506229	1
chromosome_5	506233	0
chromosome_5	506241	0
chromosome_5	506298	0
chromosome_5	506299	1
chromosome_5	506329	0
chromosome_5	506330	1
chromosome_5	506390	0
chromosome_5	506418	1
chromosome_5	506428	1
chromosome_5	506462	1
chromosome_5	506550	1
chromosome_5	506565	1
chromosome_5	506570	1
chromosome_5	506609	0
chromosome_5	506677	0
chromosome_5	506699	1
chromosome_5	506707	1
chromosome_5	506802	0
chromosome_5	506804	1
chromosome_5	506948	1
chromosome_5	506967	1
chromosome_5	506983	0
chromosome_5	507027	0
chromosome_5	507040	0
chromosome_5	507053	0
chromosome_5	507069	1
chromosome_5	507105	0
chromosome_5	507108	0
chromosome_5	507111	1
chromosome_5	507215	0
chromosome_5	507227	0
chromosome_5	507241	0
chromosome_5	507244	1
chromosome_5	507285	0
chromosome_5	507478	0
chromosome_5	507479	1
chromosome_5	507525	1
chromosome_5	507531	1
chromosome_6	466743	1
chromosome_6	466751	0
chromosome_6	466756	1
chromosome_6	466775	0
chromosome_6	466819	1
chromosome_6	466865	0
chromosome_6	466870	1
chromosome_6	466881	1
chromosome_6	466925	1
chromosome_6	466937	1
chromosome_6	466938	0
chromosome_6	466939	0
chromosome_6	466950	1
chromosome_6	466984	0
chromosome_6	466986	1
chromosome_6	467047	0
chromosome_6	467094	1
chromosome_6	467119	1
chromosome_6	467124	1
chromosome_6	467157	0
chromosome_6	467199	1
chromosome_6	467202	1
chromosome_6	467210	0
chromosome_6	467243	0
chromosome_6	467369	0
chromosome_6	467389	1
chromosome_6	467417	0
chromosome_6	467443	0
chromosome_6	467448	0
chromosome_6	467489	1
chromosome_6	467495	1
chromosome_6	467504	1
chromosome_6	467507	1
chromosome_6	467525	0
chromosome_6	467568	1
chromosome_6	467586	0
chromosome_6	467609	1
chromosome_6	467626	1
chromosome_6	467643	1
chromosome_6	467646	0
chromosome_6	467649	0
chromosome_6	467683	0
chromosome_6	467723	1
chromosome_6	467733	1
chromosome_6	467748	0
chromosome_6	467791	1
chromosome_6	467814	1
chromosome_6	467818	0
chromosome_6	467831	1
chromosome_6	467838	1
chromosome_6	467849	1
chromosome_6	467920	1
chromosome_6	468037	0
chromosome_6	468134	1
chromosome_6	468135	1
chromosome_6	468167	1
chromosome_6	468270	1
chromosome_6	468303	0
chromosome_6	468364	1
chromosome_6	468392	1
chromosome_6	468401	1
chromosome_6	468407	1
chromosome_6	468436	1
chromosome_6	468461	1
chromosome_6	468465	1
chromosome_6	468511	0
chromosome_6	468527	1
chromosome_6	468541	0
chromosome_6	468544	1
chromosome_6	468558	1
chromosome_6	468566	1
chromosome_6	468594	1
chromosome_6	468600	0
chromosome_6	468643	1
chromosome_6	468871	1
chromosome_6	468953	0
chromosome_6	469044	0
chromosome_6	469077	1
chromosome_6	469162	1
chromosome_6	469164	1
chromosome_6	469170	1
chromosome_6	469174	1
chromosome_6	469187	0
chromosome_6	469236	1
chromosome_6	469290	0
chromosome_6	469306	0
chromosome_6	469365	1
chromosome_6	469380	0
chromosome_6	469529	0
chromosome_6	469636	1
chromosome_6	469712	1
chromosome_6	469793	0
chromosome_6	469815	1
chromosome_6	469819	0
chromosome_6	469870	0
chromosome_6	469874	0
chromosome_6	469896	1
chromosome_6	469951	0
chromosome_6	469990	0
chromosome_6	470047	1
chromosome_6	470056	1
chromosome_6	470066	1
chromosome_6	470111	0
chromosome_6	470114	0
chromosome_6	470145	1
chromosome_6	470148	0
chromosome_6	470182	1
chromosome_6	470191	1
chromosome_6	470209	0
chromosome_6	470291	0
chromosome_6	470308	0
chromosome_6	470321	0
chromosome_6	470353	1
chromosome_6	470366	0
chromosome_6	470380	0
chromosome_6	470426	0
chromosome_6	470491	1
chromosome_6	470496	0
chromosome_6	470534	0
chromosome_6	470568	0
chromosome_6	470603	0
chromosome_6	470607	0
chromosome_6	470666	0
chromosome_6	470674	1
chromosome_6	470675	1
chromosome_6	470678	0
chromosome_6	470680	1
chromosome_6	470687	0
chromosome_6	470740	1
chromosome_6	470762	1
chromosome_6	470771	0
chromosome_6	470807	0
chromosome_6	470817	1
chromosome_6	470850	0
chromosome_6	470888	1
chromosome_6	470898	1
chromosome_6	470907	1
chromosome_6	470917	0
chromosome_6	470918	0
chromosome_6	470932	0
chromosome_6	470966	0
chromosome_6	470978	0
chromosome_6	470988	0
chromosome_6	471017	0
chromosome_6	471023	1
chromosome_6	471038	1
chromosome_6	471056	1
chromosome_6	471072	1
chromosome_6	471100	0
chromosome_6	471108	1
chromosome_6	471109	0
chromosome_6	471190	0
chromosome_6	471191	0
chromosome_6	471238	1
chromosome_6	471264	1
chromosome_6	471268	0
chromosome_6	471297	0
chromosome_6	471317	1
chromosome_6	471400	0
chromosome_6	471501	1
chromosome_6	471510	1
chromosome_6	471655	0
chromosome_6	471674	0
chromosome_6	471691	0
chromosome_6	471692	0
chromosome_6	471767	1
chromosome_6	471770	0
chromosome_6	471783	0
chromosome_6	471823	0
chromosome_6	471839	0
chromosome_6	471915	0
chromosome_6	472106	0
chromosome_6	472196	1
chromosome_6	472359	1
chromosome_6	472384	1
chromosome_6	472403	1
chromosome_6	472404	0
chromosome_6	472485	0
chromosome_6	472795	1
chromosome_6	472806	0
chromosome_6	472823	1
chromosome_6	472848	1
chromosome_6	472930	1
chromosome_6	473028	1
chromosome_6	473077	0
chromosome_6	473082	1
chromosome_6	473088	1
chromosome_6	473136	1
chromosome_6	473142	1
chromosome_6	473146	1
chromosome_6	473155	1
chromosome_6	473160	0
chromosome_6	473175	1
chromosome_6	473211	0
chromosome_6	473221	1
chromosome_6	473227	1
chromosome_6	473230	0
chromosome_6	473239	1
chromosome_6	473272	0
chromosome_6	473295	0
chromosome_6	473322	0
chromosome_6	473333	0
chromosome_6	473352	1
chromosome_6	473394	1
chromosome_6	473397	1
chromosome_6	473500	0
chromosome_6	473543	1
chromosome_6	473582	1
chromosome_6	473593	0
chromosome_6	473672	0
chromosome_6	473702	0
chromosome_6	473718	1
chromosome_6	473754	0
chromosome_6	473804	1
chromosome_6	473824	0
chromosome_6	474119	0
chromosome_6	474171	1
chromosome_6	474201	0
chromosome_6	474277	1
chromosome_6	474278	0
chromosome_6	474312	0
chromosome_6	474324	1
chromosome_6	474447	0
chromosome_6	474450	1
chromosome_6	474469	0
chromosome_6	474508	1
chromosome_6	474513	1
chromosome_6	474586	1
chromosome_6	474656	0
chromosome_6	474663	1
chromosome_6	474664	1
chromosome_6	474680	1
chromosome_6	474691	1
chromosome_6	474708	1
chromosome_6	474740	0
chromosome_6	474796	0
chromosome_6	474800	0
chromosome_6	474819	0
chromosome_6	474829	1
chromosome_6	474870	1
chromosome_6	474872	1
chromosome_6	474873	1
chromosome_6	474900	1
chromosome_6	474908	0
chromosome_6	474923	0
chromosome_6	474970	1
chromosome_6	474971	0
chromosome_6	474986	1
chromosome_6	474994	0
chromosome_6	475003	1
chromosome_6	475004	0
chromosome_6	475012	0
chromosome_6	475101	0
chromosome_6	475114	1
chromosome_6	475120	0
chromosome_6	475142	1
chromosome_6	475147	1
chromosome_6	475154	0
chromosome_6	475263	1
chromosome_6	475276	0
chromosome_6	475295	1
chromosome_6	475296	0
chromosome_6	475413	1
chromosome_6	475417	0
chromosome_6	475418	1
chromosome_6	475428	0
chromosome_6	475468	1
chromosome_6	475478	0
chromosome_6	475513	0
chromosome_6	475575	1
chromosome_6	475811	1
chromosome_6	475828	1
chromosome_6	475848	1
chromosome_6	475865	1
chromosome_6	475903	1
chromosome_6	475929	0
chromosome_6	475933	1
chromosome_6	475936	0
chromosome_6	475951	0
chromosome_6	475978	0
chromosome_6	476065	1
chromosome_6	476133	0
chromosome_6	476207	0
chromosome_6	476262	0
chromosome_6	476285	1
chromosome_6	476303	1
chromosome_6	476321	0
chromosome_6	476372	1
chromosome_6	476400	0
chromosome_6	476420	1
chromosome_6	476423	1
chromosome_6	476478	0
chromosome_6	476504	1
chromosome_6	476509	1
chromosome_6	476526	0
chromosome_6	476542	1
chromosome_6	476580	1
chromosome_6	476598	0
chromosome_6	476603	0
chromosome_6	476607	0
chromosome_6	476682	1
chromosome_6	476754	1
chromosome_6	476759	1
chromosome_6	476790	1
chromosome_6	476797	0
chromosome_6	476840	0
chromosome_6	476865	0
chromosome_6	476867	0
chromosome_6	476890	1
chromosome_6	476894	0
chromosome_6	476896	0
chromosome_6	476969	1
chromosome_6	477056	1
chromosome_6	477065	0
chromosome_6	477069	1
chromosome_6	477082	0
chromosome_6	477086	0
chromosome_6	477153	0
chromosome_6	477159	1
chromosome_6	477166	0
chromosome_6	477172	1
chromosome_6	477188	0
chromosome_6	477334	0
chromosome_6	477585	1
chromosome_6	477634	1
chromosome_6	477683	1
chromosome_6	477717	1
chromosome_6	477745	0
chromosome_6	477749	0
chromosome_6	477791	0
chromosome_6	477863	0
chromosome_6	477905	1
chromosome_6	477953	0
chromosome_6	477973	0
chromosome_6	478004	1
chromosome_6	478014	0
chromosome_6	478061	1
chromosome_6	478089	0
chromosome_6	478097	0
chromosome_6	478114	1
chromosome_6	478117	0
chromosome_6	478120	1
chromosome_6	478138	1
chromosome_6	478158	0
chromosome_6	478167	0
chromosome_6	478171	1
chromosome_6	478179	0
chromosome_6	478252	0
chromosome_6	478284	1
chromosome_6	478309	1
chromosome_6	478335	1
chromosome_6	478397	1
chromosome_6	478434	1
chromosome_6	478439	1
chromosome_6	478456	1
chromosome_6	478458	0
chromosome_6	478462	0
chromosome_6	478474	0
chromosome_6	478613	0
chromosome_6	478618	0
chromosome_6	478628	1
chromosome_6	478631	1
chromosome_6	478639	0
chromosome_6	478641	1
chromosome_6	478644	0
chromosome_6	478660	1
chromosome_6	478662	0
chromosome_6	478665	1
chromosome_6	478679	0
chromosome_6	478698	1
chromosome_6	478709	0
chromosome_6	478720	1
chromosome_6	478741	1
chromosome_6	478771	1
chromosome_6	478831	0
chromosome_6	478834	0
chromosome_6	478894	0
chromosome_6	478946	0
chromosome_6	478965	0
chromosome_6	478968	1
chromosome_6	478975	0
chromosome_6	479019	1
chromosome_6	479024	1
chromosome_6	479035	1
chromosome_6	479074	1
chromosome_6	479108	1
chromosome_6	479162	1
chromosome_6	479164	0
chromosome_6	479169	1
chromosome_6	479178	0
chromosome_6	479186	1
chromosome_6	479191	1
chromosome_6	479254	0
chromosome_6	479354	0
chromosome_6	479360	1
chromosome_6	479383	1
chromosome_6	479385	1
chromosome_6	479386	0
chromosome_6	479390	1
chromosome_6	479437	1
chromosome_6	479449	0
chromosome_6	479508	0
chromosome_6	479636	0
chromosome_6	479644	1
chromosome_6	479651	0
chromosome_6	479665	1
chromosome_6	479683	0
chromosome_6	479719	0
chromosome_6	479720	0
chromosome_6	479746	0
chromosome_6	479778	1
chromosome_6	479797	1
chromosome_6	479799	0
chromosome_6	479813	1
chromosome_6	479831	0
chromosome_6	479837	0
chromosome_6	479838	0
chromosome_6	479841	0
chromosome_6	479861	1
chromosome_6	479865	0
chromosome_6	479898	0
chromosome_6	479899	1
chromosome_6	479906	1
chromosome_6	479913	0
chromosome_6	479939	0
chromosome_6	479949	1
chromosome_6	479961	1
chromosome_6	479972	0
chromosome_6	479986	1
chromosome_6	480024	0
chromosome_6	480067	1
chromosome_6	480083	0
chromosome_6	480084	0
chromosome_6	480099	0
chromosome_6	480100	0
chromosome_6	480106	1
chromosome_6	480123	1
chromosome_6	480131	0
chromosome_6	480134	1
chromosome_6	480148	1
chromosome_6	480161	1
chromosome_6	480164	0
chromosome_6	480167	1
chromosome_6	480202	0
chromosome_6	480203	0
chromosome_6	480213	1
chromosome_6	480234	1
chromosome_6	480245	1
chromosome_6	480265	0
chromosome_6	480266	1
chromosome_6	480288	0
chromosome_6	480294	0
chromosome_6	480307	1
chromosome_6	480313	0
chromosome_6	480316	0
chromosome_6	480326	0
chromosome_6	480366	0
chromosome_6	480416	0
chromosome_6	480423	0
chromosome_6	480435	0
chromosome_6	480446	0
chromosome_6	480447	0
chromosome_6	480459	1
chromosome_6	480464	1
chromosome_6	480475	0
chromosome_6	480484	0
chromosome_6	480504	0
chromosome_6	480531	1
chromosome_6	480551	1
chromosome_6	480612	0
chromosome_6	480613	0
chromosome_6	480616	1
chromosome_6	480618	1
chromosome_6	480624	1
chromosome_6	480640	0
chromosome_6	480641	1
chromosome_6	480642	1
chromosome_6	480648	0
chromosome_6	480675	1
chromosome_6	480676	0
chromosome_6	480684	1
chromosome_6	480697	1
chromosome_6	480701	1
chromosome_6	480715	1
chromosome_6	480751	1
chromosome_6	480776	1
chromosome_6	480861	1
chromosome_6	480875	0
chromosome_6	480880	1
chromosome_6	480898	0
chromosome_6	480914	0
chromosome_6	480929	1
chromosome_6	480940	1
chromosome_6	480943	1
chromosome_6	480957	1
chromosome_6	480984	0
chromosome_6	480986	0
chromosome_6	480987	0
chromosome_6	481063	1
chromosome_6	481089	0
chromosome_6	481098	1
chromosome_6	481111	0
chromosome_6	481122	0
chromosome_6	481127	1
chromosome_6	481139	0
chromosome_6	481207	1
chromosome_6	481232	1
chromosome_6	481233	1
chromosome_6	481252	0
chromosome_6	481265	0
chromosome_6	481285	0
chromosome_6	481287	1
chromosome_6	481294	1
chromosome_6	481328	1
chromosome_6	481340	1
chromosome_6	481341	1
chromosome_6	481342	0
chromosome_6	481448	0
chromosome_6	481525	0
chromosome_6	481546	1
chromosome_6	481554	1
chromosome_6	481561	1
chromosome_6	481567	1
chromosome_6	481582	0
chromosome_6	481588	1
chromosome_6	481591	0
chromosome_6	481619	1
chromosome_6	481620	1
chromosome_6	481629	0
chromosome_6	481636	0
chromosome_6	481657	1
chromosome_6	481686	0
chromosome_6	481692	0
chromosome_6	481706	0
chromosome_6	481716	1
chromosome_6	481721	0
chromosome_6	481725	0
chromosome_6	481731	1
chromosome_6	481741	0
chromosome_6	481879	1
chromosome_6	481978	1
chromosome_6	482002	0
chromosome_6	482042	0
chromosome_6	482049	1
chromosome_6	482148	0
chromosome_6	482166	1
chromosome_6	482309	0
chromosome_6	482552	0
chromosome_6	482591	1
chromosome_6	482746	1
chromosome_6	482766	1
chromosome_6	482827	1
chromosome_6	482873	1
chromosome_6	482887	0
chromosome_6	482905	1
chromosome_6	482933	0
chromosome_6	482934	0
chromosome_6	482946	0
chromosome_6	482957	0
chromosome_6	482958	0
chromosome_6	482983	1
chromosome_6	483149	1
chromosome_6	483159	0
chromosome_6	483177	1
chromosome_6	483188	1
chromosome_6	483192	1
chromosome_6	483212	0
chromosome_6	483222	0
chromosome_6	483229	1
chromosome_6	483407	1
chromosome_6	483409	0
chromosome_6	483427	0
chromosome_6	483429	0
chromosome_6	483482	0
chromosome_6	483490	1
chromosome_6	483494	0
chromosome_6	483501	0
chromosome_6	483711	1
chromosome_6	483749	0
chromosome_6	483761	0
chromosome_6	483795	0
chromosome_6	483848	0
chromosome_6	483864	1
chromosome_6	483912	0
chromosome_6	483939	1
chromosome_6	483946	1
chromosome_6	483948	0
chromosome_6	483951	0
chromosome_6	483974	0
chromosome_6	484092	1
chromosome_6	484221	0
chromosome_6	484225	0
chromosome_6	484312	1
chromosome_6	484332	1
chromosome_6	484347	0
chromosome_6	484371	0
chromosome_6	484430	1
chromosome_6	484463	1
chromosome_6	484504	0
chromosome_6	484513	0
chromosome_6	484543	0
chromosome_6	484551	1
chromosome_6	484566	1
chromosome_6	484585	0
chromosome_6	484586	0
chromosome_6	484599	0
chromosome_6	484604	1
chromosome_6	484655	1
chromosome_6	484679	1
chromosome_6	484681	1
chromosome_6	484683	1
chromosome_6	484687	1
chromosome_6	484693	1
chromosome_6	484697	1
chromosome_6	484702	1
chromosome_6	484749	0
chromosome_6	484757	1
chromosome_6	484790	1
chromosome_6	484806	1
chromosome_6	484880	1
chromosome_6	485000	0
chromosome_6	485014	1
chromosome_6	485028	0
chromosome_6	485049	0
chromosome_6	485065	1
chromosome_6	485070	0
chromosome_6	485079	1
chromosome_6	485129	1
chromosome_6	485131	0
chromosome_6	485158	0
chromosome_6	485178	0
chromosome_6	485183	1
chromosome_6	485196	0
chromosome_6	485228	0
chromosome_6	485282	0
chromosome_6	485309	0
chromosome_6	485324	0
chromosome_6	485355	0
chromosome_6	485357	0
chromosome_6	485377	1
chromosome_6	485422	1
chromosome_6	485517	0
chromosome_6	485571	0
chromosome_6	485610	1
chromosome_6	485650	0
chromosome_7	451906	1
chromosome_7	451921	0
chromosome_7	451938	1
chromosome_7	451942	1
chromosome_7	451949	0
chromosome_7	452039	0
chromosome_7	452146	0
chromosome_7	452200	1
chromosome_7	452280	0
chromosome_7	452594	1
chromosome_7	452707	0
chromosome_7	452845	0
chromosome_7	452954	0
chromosome_7	452982	0
chromosome_7	453095	1
chromosome_7	453106	1
chromosome_7	453175	1
chromosome_7	453299	0
chromosome_7	453323	0
chromosome_7	453366	0
chromosome_7	453533	0
chromosome_7	453540	0
chromosome_7	453605	1
chromosome_7	453802	1
chromosome_7	453828	1
chromosome_7	454082	0
chromosome_7	454115	0
chromosome_7	454169	0
chromosome_7	454369	1
chromosome_7	454373	1
chromosome_7	454449	1
chromosome_7	454597	1
chromosome_7	454670	1
chromosome_7	454698	1
chromosome_7	454704	0
chromosome_7	454773	0
chromosome_7	454896	1
chromosome_7	454928	1
chromosome_7	454969	1
chromosome_7	454974	1
chromosome_7	454995	0
chromosome_7	455008	0
chromosome_7	455014	0
chromosome_7	455037	0
chromosome_7	455058	0
chromosome_7	455087	1
chromosome_7	455088	0
chromosome_7	455094	1
chromosome_7	455118	0
chromosome_7	455123	0
chromosome_7	455137	0
chromosome_7	455150	1
chromosome_7	455166	1
chromosome_7	455167	0
chromosome_7	455173	1
chromosome_7	455182	1
chromosome_7	455192	1
chromosome_7	455219	1
chromosome_7	455248	0
chromosome_7	455249	0
chromosome_7	455264	0
chromosome_7	455271	1
chromosome_7	455317	1
chromosome_7	455403	0
chromosome_7	455490	1
chromosome_7	455559	1
chromosome_7	455649	1
chromosome_7	455650	1
chromosome_7	455654	1
chromosome_7	455667	1
chromosome_7	455677	0
chromosome_7	455709	1
chromosome_7	455713	0
chromosome_7	455747	1
chromosome_7	455800	1
chromosome_7	455848	1
chromosome_7	455889	1
chromosome_7	455916	1
chromosome_7	456073	1
chromosome_7	456147	0
chromosome_7	456182	1
chromosome_7	456190	0
chromosome_7	456470	1
chromosome_7	456473	0
chromosome_7	456496	0
chromosome_7	456562	1
chromosome_7	456563	1
chromosome_7	456575	1
chromosome_7	456722	0
chromosome_7	456723	1
chromosome_7	456848	1
chromosome_7	456866	0
chromosome_7	456873	0
chromosome_7	457000	1
chromosome_7	457064	0
chromosome_7	457065	0
chromosome_7	457066	1
chromosome_7	457086	1
chromosome_7	457096	0
chromosome_7	457152	0
chromosome_7	457219	1
chromosome_7	457231	0
chromosome_7	457251	1
chromosome_7	457291	1
chromosome_7	457307	1
chromosome_7	457314	1
chromosome_7	457340	0
chromosome_7	457342	1
chromosome_7	457346	1
chromosome_7	457376	1
chromosome_7	457381	1
chromosome_7	457428	1
chromosome_7	457480	1
chromosome_7	457481	0
chromosome_7	457484	1
chromosome_7	457512	1
chromosome_7	457523	0
chromosome_7	457532	0
chromosome_7	457549	0
chromosome_7	457561	0
chromosome_7	457566	1
chromosome_7	457571	0
chromosome_7	457594	1
chromosome_7	457664	1
chromosome_7	457666	1
chromosome_7	457691	1
chromosome_7	457827	0
chromosome_7	457844	1
chromosome_7	457852	1
chromosome_7	457930	0
chromosome_7	457932	0
chromosome_7	457964	1
chromosome_7	458078	1
chromosome_7	458090	1
chromosome_7	458093	1
chromosome_7	458107	1
chromosome_7	458120	1
chromosome_7	458143	0
chromosome_7	458162	1
chromosome_7	458193	1
chromosome_7	458194	0
chromosome_7	458233	0
chromosome_7	458244	1
chromosome_7	458249	1
chromosome_7	458271	1
chromosome_7	458284	1
chromosome_7	458285	0
chromosome_7	458313	0
chromosome_7	458331	1
chromosome_7	458334	0
chromosome_7	458414	0
chromosome_7	458453	0
chromosome_7	458454	1
chromosome_7	458486	1
chromosome_7	458496	1
chromosome_7	458505	0
chromosome_7	458513	1
chromosome_7	458540	0
chromosome_7	458559	1
chromosome_7	458563	1
chromosome_7	458575	0
chromosome_7	458580	1
chromosome_7	458596	0
chromosome_7	458611	0
chromosome_7	458613	1
chromosome_7	458635	0
chromosome_7	458640	1
chromosome_7	458659	0
chromosome_7	458690	1
chromosome_7	458716	0
chromosome_7	458798	0
chromosome_7	458835	0
chromosome_7	458899	1
chromosome_7	459010	1
chromosome_7	459028	1
chromosome_7	459038	0
chromosome_7	459043	0
chromosome_7	459144	0
chromosome_7	459224	0
chromosome_7	459520	0
chromosome_7	459618	0
chromosome_7	459756	0
chromosome_7	459761	0
chromosome_7	459770	1
chromosome_7	459786	1
chromosome_7	459815	0
chromosome_7	459861	1
chromosome_7	459870	0
chromosome_7	459875	0
chromosome_7	459880	1
chromosome_7	460036	1
chromosome_7	460064	1
chromosome_7	460119	1
chromosome_7	460244	0
chromosome_7	460278	0
chromosome_7	460279	1
chromosome_7	460364	1
chromosome_7	460366	0
chromosome_7	460399	0
chromosome_7	460403	1
chromosome_7	460455	0
chromosome_7	460459	1
chromosome_7	460558	0
chromosome_7	460624	1
chromosome_7	460701	0
chromosome_7	460734	0
chromosome_7	460746	1
chromosome_7	460770	0
chromosome_7	460775	1
chromosome_7	460824	0
chromosome_7	460825	1
chromosome_7	460846	1
chromosome_7	461261	1
chromosome_7	461262	1
chromosome_7	461303	1
chromosome_7	461455	0
chromosome_7	461467	1
chromosome_7	461492	0
chromosome_7	461624	0
chromosome_7	461658	1
chromosome_7	461747	1
chromosome_7	461815	1
chromosome_7	461816	1
chromosome_7	461988	1
chromosome_7	462006	1
chromosome_7	462118	1
chromosome_7	462147	0
chromosome_7	462156	0
chromosome_7	462193	0
chromosome_7	462422	0
chromosome_7	462494	1
chromosome_7	462497	1
chromosome_7	462658	1
chromosome_7	462745	0
chromosome_7	462821	1
chromosome_7	462902	1
chromosome_7	462905	1
chromosome_7	462954	0
chromosome_7	463056	0
chromosome_7	463359	0
chromosome_7	463386	0
chromosome_7	463432	0
chromosome_7	463455	0
chromosome_7	463616	0
chromosome_7	463637	1
chromosome_7	463672	0
chromosome_7	463684	1
chromosome_7	463693	1
chromosome_7	463882	1
chromosome_7	463912	0
chromosome_7	463915	1
chromosome_7	463933	0
chromosome_7	468426	0
chromosome_7	468438	1
chromosome_7	468481	1
chromosome_7	468596	0
chromosome_7	468611	1
chromosome_7	468645	0
chromosome_7	468687	0
chromosome_7	468693	0
chromosome_7	468730	0
chromosome_7	468783	0
chromosome_7	468787	0
chromosome_7	468832	1
chromosome_7	468846	1
chromosome_7	468890	0
chromosome_7	468918	1
chromosome_7	468934	1
chromosome_7	468957	0
chromosome_7	468991	1
chromosome_7	468992	0
chromosome_7	469021	1
chromosome_7	469036	1
chromosome_7	469056	1
chromosome_7	469059	0
chromosome_7	469075	0
chromosome_7	469102	0
chromosome_7	469158	0
chromosome_7	469302	1
chromosome_7	469310	0
chromosome_7	469411	0
chromosome_7	469412	1
chromosome_7	469414	1
chromosome_7	469420	1
chromosome_7	469424	1
chromosome_7	469426	1
chromosome_7	469429	0
chromosome_7	469442	1
chromosome_7	469445	0
chromosome_7	469448	1
chromosome_7	469508	1
chromosome_7	469570	1
chromosome_7	469612	0
chromosome_7	469623	0
chromosome_7	469624	0
chromosome_7	469635	1
chromosome_7	469675	1
chromosome_7	469697	1
chromosome_7	469757	1
chromosome_7	469764	0
chromosome_7	469781	0
chromosome_7	469796	0
chromosome_7	469849	0
chromosome_7	469855	1
chromosome_7	469888	0
chromosome_7	469910	1
chromosome_7	469988	0
chromosome_7	470006	1
chromosome_7	470078	1
chromosome_7	470164	1
chromosome_7	470176	1
chromosome_7	470272	1
chromosome_7	470312	1
chromosome_7	470435	1
chromosome_7	470482	0
chromosome_7	470565	0
chromosome_7	470570	0
chromosome_7	470694	0
chromosome_7	470719	1
chromosome_7	470846	1
chromosome_7	470893	0
chromosome_7	471008	1
chromosome_7	471036	1
chromosome_7	471055	1
chromosome_7	471071	1
chromosome_7	471085	1
chromosome_7	471173	0
chromosome_7	471179	1
chromosome_7	471239	0
chromosome_7	471248	0
chromosome_7	471258	0
chromosome_7	471274	1
chromosome_7	471275	0
chromosome_7	471323	1
chromosome_7	471595	1
chromosome_7	471698	1
chromosome_7	471902	0
chromosome_7	472090	1
chromosome_7	472261	1
chromosome_7	472266	1
chromosome_7	472433	1
chromosome_7	472438	1
chromosome_7	472522	1
chromosome_7	472687	0
chromosome_7	472845	1
chromosome_7	472887	0
chromosome_7	472911	0
chromosome_7	472955	0
chromosome_7	472983	1
chromosome_7	472994	0
chromosome_7	473010	1
chromosome_7	473037	1
chromosome_7	473058	0
chromosome_7	473104	0
chromosome_7	473132	1
chromosome_7	473136	0
chromosome_7	473152	1
chromosome_7	473161	1
chromosome_7	473198	1
chromosome_7	473203	1
chromosome_8	436772	0
chromosome_8	436873	1
chromosome_8	436988	1
chromosome_8	437029	0
chromosome_8	437127	0
chromosome_8	437402	1
chromosome_8	437635	1
chromosome_8	437641	1
chromosome_8	437665	1
chromosome_8	437673	0
chromosome_8	437691	0
chromosome_8	437723	0
chromosome_8	437747	1
chromosome_8	437782	1
chromosome_8	437878	0
chromosome_8	437973	1
chromosome_8	437978	1
chromosome_8	437979	0
chromosome_8	437980	1
chromosome_8	438151	1
chromosome_8	438156	0
chromosome_8	438215	1
chromosome_8	438256	0
chromosome_8	438279	0
chromosome_8	438282	1
chromosome_8	438307	1
chromosome_8	438321	0
chromosome_8	438329	1
chromosome_8	438355	1
chromosome_8	438358	0
chromosome_8	438373	1
chromosome_8	438414	0
chromosome_8	438439	0
chromosome_8	438445	0
chromosome_8	438552	1
chromosome_8	438587	0
chromosome_8	438623	0
chromosome_8	438649	0
chromosome_8	438661	0
chromosome_8	438672	0
chromosome_8	438679	0
chromosome_8	438687	0
chromosome_8	438874	1
chromosome_8	438922	1
chromosome_8	438954	1
chromosome_8	439145	1
chromosome_8	439156	0
chromosome_8	439182	1
chromosome_8	439467	0
chromosome_8	439476	0
chromosome_8	439478	1
chromosome_8	439480	0
chromosome_8	439481	1
chromosome_8	439531	0
chromosome_8	439541	0
chromosome_8	439553	1
chromosome_8	439561	0
chromosome_8	439562	1
chromosome_8	439567	0
chromosome_8	439572	0
chromosome_8	439576	0
chromosome_8	439627	1
chromosome_8	439639	0
chromosome_8	439700	0
chromosome_8	439730	0
chromosome_8	439745	0
chromosome_8	439948	0
chromosome_8	439973	1
chromosome_8	440036	1
chromosome_8	440042	0
chromosome_8	440059	0
chromosome_8	440143	1
chromosome_8	440192	0
chromosome_8	440217	1
chromosome_8	440240	0
chromosome_8	440301	1
chromosome_8	440310	0
chromosome_8	440376	1
chromosome_8	440388	1
chromosome_8	440466	0
chromosome_8	440480	1
chromosome_8	440523	0
chromosome_8	440547	1
chromosome_8	440596	1
chromosome_8	440616	1
chromosome_8	440635	0
